epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1006.68,0.49695,0.5182,0.92113,0.9355,1,0.98411,0.89252,0.47686,0.53459,0.87866,0.004555,0.004555,0.004555
57,1023.92,0.42727,0.49471,0.92188,0.9337,1,0.98435,0.89981,0.46284,0.51816,0.87851,0.004456,0.004456,0.004456
58,1041.94,0.51457,0.51787,0.92367,0.93248,1,0.98979,0.89246,0.47239,0.52311,0.91051,0.004357,0.004357,0.004357
59,1063.12,0.46308,0.50296,0.90376,1,0.9939,0.995,0.90906,0.47855,0.50642,0.9042,0.004258,0.004258,0.004258
60,1082.08,0.48759,0.51461,0.92812,0.98735,1,0.995,0.91134,0.48489,0.50717,0.91694,0.004159,0.004159,0.004159
61,1100.7,0.50556,0.52057,0.95294,1,0.95295,0.99312,0.90538,0.45936,0.51919,0.88769,0.00406,0.00406,0.00406
62,1118.91,0.44226,0.47088,0.90173,0.93719,1,0.99306,0.92925,0.44568,0.53682,0.88727,0.003961,0.003961,0.003961
63,1137.97,0.43994,0.50215,0.90641,0.98822,1,0.995,0.89549,0.45184,0.48691,0.88611,0.003862,0.003862,0.003862
64,1155.32,0.45306,0.45729,0.91901,0.99684,1,0.995,0.89442,0.51342,0.46788,0.91038,0.003763,0.003763,0.003763
65,1176.25,0.44258,0.45606,0.91959,0.99789,1,0.995,0.91062,0.4446,0.44032,0.85768,0.003664,0.003664,0.003664
66,1199.78,0.43498,0.4559,0.90997,0.99632,1,0.995,0.89614,0.46688,0.44858,0.88615,0.003565,0.003565,0.003565
67,1220.13,0.42739,0.44852,0.89947,0.99668,1,0.995,0.89319,0.48437,0.44464,0.91904,0.003466,0.003466,0.003466
68,1239.1,0.42516,0.44233,0.88561,0.96554,1,0.99403,0.89834,0.45251,0.47742,0.90268,0.003367,0.003367,0.003367
69,1257.85,0.40632,0.41556,0.87233,0.93745,0.99912,0.99312,0.8901,0.48997,0.50105,0.96143,0.003268,0.003268,0.003268
70,1275.57,0.47617,0.46101,0.93131,0.99412,0.96667,0.99312,0.87586,0.48877,0.47179,0.95501,0.003169,0.003169,0.003169
71,1295.3,0.40975,0.46146,0.90921,0.96604,1,0.99403,0.91004,0.43146,0.44668,0.92582,0.00307,0.00307,0.00307
72,1312.98,0.44137,0.47739,0.88743,0.96765,0.99718,0.99403,0.91798,0.4196,0.44514,0.91385,0.002971,0.002971,0.002971
73,1329.84,0.41527,0.43901,0.90596,0.96745,1,0.99403,0.90853,0.43551,0.42621,0.91157,0.002872,0.002872,0.002872
74,1347.49,0.39623,0.43035,0.88301,0.96472,1,0.99403,0.92541,0.41927,0.41111,0.91087,0.002773,0.002773,0.002773
75,1365.26,0.39185,0.41962,0.87691,0.99683,1,0.995,0.90894,0.42806,0.42407,0.92982,0.002674,0.002674,0.002674
76,1381.34,0.40845,0.43416,0.90942,0.99528,0.96667,0.99403,0.90141,0.41964,0.43682,0.92002,0.002575,0.002575,0.002575
77,1398.81,0.40428,0.41784,0.87895,1,0.96096,0.99312,0.90303,0.42239,0.46251,0.90235,0.002476,0.002476,0.002476
78,1416.88,0.37799,0.40202,0.86182,1,0.95977,0.99312,0.89674,0.41701,0.4582,0.89125,0.002377,0.002377,0.002377
79,1433.72,0.40905,0.41839,0.89642,0.97964,0.96667,0.99312,0.91942,0.41198,0.42978,0.88455,0.002278,0.002278,0.002278
80,1451.39,0.37414,0.38861,0.89018,0.9356,1,0.99212,0.92058,0.42622,0.39154,0.88331,0.002179,0.002179,0.002179
81,1469.69,0.38887,0.41003,0.88375,0.93539,1,0.99312,0.93466,0.38816,0.4066,0.85837,0.00208,0.00208,0.00208
82,1489.12,0.38949,0.41383,0.86439,0.99375,1,0.995,0.93317,0.39553,0.38318,0.85306,0.001981,0.001981,0.001981
83,1506.75,0.34551,0.38956,0.88611,1,0.99753,0.995,0.93195,0.35896,0.3609,0.844,0.001882,0.001882,0.001882
84,1525.06,0.36472,0.40317,0.89326,0.99797,1,0.995,0.94772,0.3672,0.3654,0.8675,0.001783,0.001783,0.001783
85,1543.84,0.35391,0.37985,0.8687,0.99799,1,0.995,0.94099,0.35601,0.35791,0.87346,0.001684,0.001684,0.001684
86,1559.85,0.33976,0.37125,0.88219,0.99969,1,0.995,0.94173,0.34934,0.35006,0.87504,0.001585,0.001585,0.001585
87,1577.87,0.33079,0.35398,0.85616,1,0.99915,0.995,0.94475,0.34647,0.34273,0.87918,0.001486,0.001486,0.001486
88,1597.19,0.34444,0.36806,0.86779,0.99867,1,0.995,0.92643,0.36776,0.36951,0.89665,0.001387,0.001387,0.001387
89,1614.93,0.35301,0.36785,0.88199,0.9991,1,0.995,0.92032,0.37068,0.36581,0.8975,0.001288,0.001288,0.001288
90,1632.85,0.33161,0.34676,0.8439,0.99689,1,0.995,0.94087,0.37004,0.35876,0.88889,0.001189,0.001189,0.001189
91,1649.8,0.31086,0.35774,0.85016,0.99228,1,0.995,0.93216,0.37758,0.35905,0.88795,0.00109,0.00109,0.00109
92,1665.93,0.30791,0.35979,0.85158,0.99762,1,0.995,0.93155,0.38131,0.36894,0.88089,0.000991,0.000991,0.000991
93,1683.61,0.29481,0.34613,0.85743,0.99862,1,0.995,0.93613,0.38229,0.37191,0.88584,0.000892,0.000892,0.000892
94,1701.69,0.28805,0.33826,0.82568,0.99881,1,0.995,0.92621,0.38631,0.37679,0.88477,0.000793,0.000793,0.000793
95,1720.28,0.28895,0.33052,0.84184,0.99661,1,0.995,0.91865,0.39837,0.38413,0.87902,0.000694,0.000694,0.000694
96,1737.37,0.26621,0.3122,0.82459,0.99898,1,0.995,0.92255,0.38765,0.37805,0.8793,0.000595,0.000595,0.000595
97,1755.21,0.27937,0.3414,0.82179,1,0.99499,0.995,0.9238,0.38712,0.35605,0.89028,0.000496,0.000496,0.000496
98,1772.87,0.28725,0.31304,0.83062,0.99775,1,0.995,0.92672,0.38629,0.34964,0.89366,0.000397,0.000397,0.000397
99,1790.19,0.26192,0.3193,0.80718,0.997,1,0.995,0.92966,0.38233,0.34494,0.89479,0.000298,0.000298,0.000298
100,1808.83,0.28473,0.3438,0.82506,0.99646,1,0.995,0.92978,0.38072,0.34598,0.89446,0.000199,0.000199,0.000199
