epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,492.325,1.53058,1.85834,1.54775,0.79685,0.53846,0.70831,0.34243,1.71312,2.93532,2.14237,0.008416,0.008416,0.008416
18,521.346,1.35308,1.68136,1.44591,0.752,0.62215,0.71882,0.36253,1.67878,2.61842,2.10104,0.008317,0.008317,0.008317
19,549.98,1.43212,1.62277,1.43952,0.85069,0.5641,0.71706,0.35966,1.5818,2.67781,2.02416,0.008218,0.008218,0.008218
20,579.037,1.41176,1.60152,1.47854,0.7191,0.78783,0.83888,0.41261,1.68548,2.6381,2.17693,0.008119,0.008119,0.008119
21,607.935,1.3751,1.67448,1.50378,0.85935,0.78351,0.82114,0.42467,1.64086,2.44009,2.31351,0.00802,0.00802,0.00802
22,636.792,1.34184,1.65982,1.46966,0.79893,0.66667,0.71816,0.365,1.84626,2.78936,2.72919,0.007921,0.007921,0.007921
23,665.698,1.35348,1.49615,1.42489,0.6372,0.5641,0.6206,0.30984,1.7895,2.75159,2.58597,0.007822,0.007822,0.007822
24,694.482,1.35662,1.73103,1.50318,0.73098,0.53846,0.60454,0.29774,1.88732,2.98283,2.48768,0.007723,0.007723,0.007723
25,723.197,1.31171,1.46489,1.40833,0.80331,0.58974,0.6327,0.2775,2.10201,3.10381,2.60272,0.007624,0.007624,0.007624
26,751.952,1.28803,1.44315,1.40199,0.52948,0.58974,0.55329,0.28084,1.8029,2.95276,2.35129,0.007525,0.007525,0.007525
27,780.888,1.24448,1.39621,1.38711,0.72239,0.61538,0.63709,0.27717,2.15664,2.72321,2.68421,0.007426,0.007426,0.007426
28,809.878,1.39637,1.606,1.50739,0.59132,0.63086,0.60395,0.27522,2.10612,2.91019,2.74656,0.007327,0.007327,0.007327
29,838.658,1.27979,1.53828,1.44993,0.69093,0.66667,0.68216,0.32308,2.03676,3.1185,2.81477,0.007228,0.007228,0.007228
30,867.498,1.24606,1.35594,1.3373,0.80959,0.38462,0.53348,0.20036,2.07546,3.16323,2.6005,0.007129,0.007129,0.007129
31,896.453,1.20775,1.28519,1.28352,0.38255,0.51282,0.38715,0.12595,2.28239,3.75505,2.7368,0.00703,0.00703,0.00703
32,925.387,1.33818,1.54406,1.46085,0.67774,0.69231,0.66825,0.29289,1.84891,2.87983,2.23825,0.006931,0.006931,0.006931
33,954.33,1.32617,1.29062,1.39896,0.72208,0.61538,0.67347,0.30679,1.81146,2.78189,2.24121,0.006832,0.006832,0.006832
34,983.187,1.26803,1.3886,1.40752,0.56831,0.66667,0.57322,0.29531,1.61441,2.9316,2.22721,0.006733,0.006733,0.006733
35,1012.1,1.302,1.37473,1.39709,0.70663,0.74359,0.68695,0.32507,1.7503,3.37398,2.25041,0.006634,0.006634,0.006634
36,1040.83,1.25268,1.27496,1.32295,0.61751,0.58974,0.56807,0.28204,1.83483,3.63671,2.48324,0.006535,0.006535,0.006535
37,1069.66,1.31908,1.37122,1.4065,0.583,0.76923,0.59879,0.25819,1.8069,3.29304,2.31784,0.006436,0.006436,0.006436
38,1098.62,1.2314,1.29769,1.3753,0.5591,0.66667,0.63566,0.30264,1.90134,2.74626,2.3601,0.006337,0.006337,0.006337
39,1127.38,1.32613,1.28748,1.36584,0.56167,0.78864,0.69712,0.33194,1.84858,2.68768,2.24171,0.006238,0.006238,0.006238
40,1156.25,1.33902,1.29575,1.50946,0.64128,0.61538,0.65707,0.31262,1.90291,3.16132,2.28955,0.006139,0.006139,0.006139
41,1185.14,1.24472,1.30207,1.38609,0.68049,0.6555,0.69244,0.29969,1.93133,2.72709,2.3932,0.00604,0.00604,0.00604
42,1213.99,1.19795,1.1883,1.33007,0.42084,0.5641,0.5129,0.24054,1.8576,3.09293,2.25796,0.005941,0.005941,0.005941
43,1242.78,1.13455,1.22382,1.33449,0.58061,0.66667,0.67207,0.30105,1.8326,2.72463,2.37069,0.005842,0.005842,0.005842
44,1271.55,1.15224,1.07941,1.24336,0.60493,0.51047,0.58063,0.276,1.68878,3.60296,2.13044,0.005743,0.005743,0.005743
45,1299.99,1.1136,1.09258,1.26227,0.63102,0.7455,0.70162,0.3397,1.85955,3.08038,2.28672,0.005644,0.005644,0.005644
46,1328.31,1.21167,1.09597,1.30459,0.63372,0.82051,0.74191,0.32404,1.86942,2.3879,2.33939,0.005545,0.005545,0.005545
47,1356.98,1.10491,1.0319,1.29109,0.48135,0.64103,0.58253,0.27831,1.78159,3.14493,2.36099,0.005446,0.005446,0.005446
48,1385.74,1.08401,1.09004,1.25373,0.43021,0.51282,0.47012,0.22198,1.79498,3.45543,2.34765,0.005347,0.005347,0.005347
49,1414.51,1.09294,1.08515,1.24836,0.45728,0.35897,0.38335,0.20693,1.76785,3.54853,2.39197,0.005248,0.005248,0.005248
50,1443.34,1.17321,1.06275,1.34319,0.76125,0.81762,0.73912,0.37366,1.70479,2.36896,2.263,0.005149,0.005149,0.005149
51,1472.16,1.15099,1.11835,1.25482,0.86868,0.89744,0.92952,0.46822,1.76938,1.81634,2.32961,0.00505,0.00505,0.00505
52,1500.95,1.12502,1.08433,1.31802,0.94157,0.84615,0.90038,0.43242,1.8488,1.96241,2.34236,0.004951,0.004951,0.004951
53,1529.78,1.08643,1.02152,1.19345,0.91656,0.84501,0.90179,0.46796,1.79239,1.8544,2.25885,0.004852,0.004852,0.004852
54,1558.6,1.07572,0.9966,1.26718,0.91858,0.86792,0.90663,0.44339,1.82471,1.71513,2.37784,0.004753,0.004753,0.004753
55,1587.37,0.96618,0.96089,1.2103,0.97004,0.83046,0.91609,0.47361,1.78162,1.8167,2.33462,0.004654,0.004654,0.004654
56,1616.19,1.04456,0.97408,1.23943,0.97108,0.82051,0.93077,0.47011,1.7135,1.58227,2.2838,0.004555,0.004555,0.004555
57,1644.99,1.06118,1.03482,1.30985,0.89385,0.86382,0.91184,0.46971,1.70402,1.56002,2.26641,0.004456,0.004456,0.004456
58,1673.84,1.02178,0.95677,1.21986,0.82682,0.82051,0.82365,0.41339,1.62707,1.59223,2.05685,0.004357,0.004357,0.004357
59,1702.64,1.04987,0.94208,1.22335,0.87186,0.89744,0.84733,0.44119,1.73007,1.52875,2.19217,0.004258,0.004258,0.004258
60,1731.47,0.93868,0.91223,1.17973,0.82702,0.82051,0.84056,0.41617,1.67355,1.59009,2.11673,0.004159,0.004159,0.004159
61,1760.32,1.03121,0.92286,1.1888,0.85725,0.76991,0.84633,0.4227,1.73629,1.54104,2.23162,0.00406,0.00406,0.00406
62,1789.31,0.9254,0.90694,1.16551,0.88875,0.81939,0.87579,0.41342,1.81812,1.5436,2.25208,0.003961,0.003961,0.003961
63,1817.93,1.02559,0.86301,1.19255,0.90967,0.84615,0.90619,0.43707,1.79642,1.56599,2.17312,0.003862,0.003862,0.003862
64,1846.76,1.04302,0.92085,1.20676,0.91668,0.84625,0.92265,0.44135,1.67971,1.43534,2.02639,0.003763,0.003763,0.003763
65,1875.74,0.97685,0.86403,1.187,0.94417,0.86732,0.93463,0.46026,1.71829,1.33465,2.06945,0.003664,0.003664,0.003664
66,1904.58,0.94235,0.93673,1.17432,0.91568,0.87179,0.92761,0.47569,1.654,1.36968,2.02505,0.003565,0.003565,0.003565
67,1933.49,0.93893,0.81755,1.14431,0.88903,0.87179,0.90597,0.46313,1.6902,1.38585,2.07633,0.003466,0.003466,0.003466
68,1962.36,0.90968,0.81087,1.1119,0.91715,0.89744,0.9395,0.50849,1.58594,1.30582,1.94594,0.003367,0.003367,0.003367
69,1991.13,0.95729,0.87474,1.19992,0.85668,0.91965,0.90147,0.49131,1.57308,1.42414,1.94969,0.003268,0.003268,0.003268
70,2020.14,0.93404,0.86752,1.14802,0.8937,0.89744,0.91371,0.51537,1.51868,1.26316,1.82186,0.003169,0.003169,0.003169
71,2048.89,0.92755,0.84647,1.14873,0.89738,0.92308,0.93396,0.51909,1.57563,1.20055,1.92155,0.00307,0.00307,0.00307
72,2077.88,0.90587,0.79358,1.10236,0.97209,0.89744,0.9365,0.50336,1.64185,1.23352,1.97198,0.002971,0.002971,0.002971
73,2106.71,0.83045,0.76584,1.09554,0.95968,0.84615,0.92911,0.50071,1.65162,1.27607,1.98545,0.002872,0.002872,0.002872
74,2135.65,0.89198,0.80052,1.14441,0.90388,0.87179,0.92485,0.50996,1.65112,1.19238,2.00103,0.002773,0.002773,0.002773
75,2164.67,0.86202,0.76064,1.09526,0.87167,0.87081,0.9057,0.50696,1.64232,1.16613,2.02796,0.002674,0.002674,0.002674
76,2193.66,0.84348,0.77246,1.16142,0.91634,0.84259,0.90691,0.52624,1.59066,1.14565,2.01059,0.002575,0.002575,0.002575
77,2222.72,0.80724,0.68791,1.06872,0.94033,0.84615,0.90895,0.5234,1.6097,1.15051,2.02487,0.002476,0.002476,0.002476
78,2251.68,0.89237,0.76873,1.14116,0.94441,0.87179,0.91604,0.52394,1.5951,1.13277,2.01894,0.002377,0.002377,0.002377
79,2280.6,0.83599,0.73828,1.10704,0.9457,0.89328,0.93686,0.52704,1.56657,1.15976,2.03746,0.002278,0.002278,0.002278
80,2309.61,0.86292,0.73983,1.12651,0.96741,0.87179,0.92395,0.53287,1.5054,1.172,1.9627,0.002179,0.002179,0.002179
81,2338.63,0.83919,0.81861,1.12858,0.96648,0.87179,0.92993,0.53832,1.47473,1.14238,1.92656,0.00208,0.00208,0.00208
82,2367.7,0.90746,0.87337,1.12701,0.96651,0.87179,0.89405,0.5261,1.48955,1.16937,1.89113,0.001981,0.001981,0.001981
83,2396.77,0.84642,0.80273,1.1389,0.96303,0.87179,0.89773,0.52017,1.49623,1.19149,1.88403,0.001882,0.001882,0.001882
84,2425.74,0.85326,0.73485,1.09914,0.94411,0.84615,0.91899,0.52673,1.50047,1.20747,1.88444,0.001783,0.001783,0.001783
85,2454.8,0.82095,0.74709,1.09115,0.91854,0.86753,0.91257,0.52634,1.49393,1.19243,1.85309,0.001684,0.001684,0.001684
86,2483.8,0.72322,0.7125,1.067,0.86839,0.87179,0.91785,0.54052,1.47588,1.18047,1.80601,0.001585,0.001585,0.001585
87,2512.86,0.79405,0.68907,1.04377,0.91878,0.87016,0.92731,0.54966,1.47617,1.15156,1.8261,0.001486,0.001486,0.001486
88,2541.8,0.71794,0.66608,1.07031,0.93084,0.87179,0.92958,0.55048,1.47491,1.12531,1.83583,0.001387,0.001387,0.001387
89,2570.72,0.78487,0.71698,1.04797,0.95797,0.87179,0.92812,0.54635,1.48182,1.14931,1.85701,0.001288,0.001288,0.001288
90,2599.65,0.76294,0.65511,1.07551,0.94125,0.87179,0.92022,0.5447,1.45449,1.15596,1.83898,0.001189,0.001189,0.001189
91,2628.43,0.72017,0.93457,1.10746,0.94158,0.87179,0.92751,0.54093,1.45082,1.16429,1.85837,0.00109,0.00109,0.00109
92,2657.34,0.72537,0.82512,1.04194,0.94562,0.89194,0.90309,0.52792,1.49421,1.25415,1.9277,0.000991,0.000991,0.000991
93,2686.17,0.85362,1.11667,1.25422,0.9206,0.892,0.89164,0.51849,1.5404,1.35457,2.00034,0.000892,0.000892,0.000892
94,2715.06,0.72838,0.81317,1.0519,0.91878,0.8702,0.88644,0.51659,1.54839,1.37336,2.04955,0.000793,0.000793,0.000793
95,2743.8,0.70936,0.70603,1.01174,0.91859,0.86805,0.8927,0.52266,1.5545,1.33823,2.04068,0.000694,0.000694,0.000694
96,2772.62,0.71818,0.76272,1.08577,0.8971,0.89428,0.90553,0.53138,1.57012,1.22575,2.01724,0.000595,0.000595,0.000595
97,2801.38,0.58971,0.68648,1.0302,0.91859,0.86803,0.91363,0.5245,1.56494,1.19575,1.99763,0.000496,0.000496,0.000496
98,2830.28,0.6677,0.68879,1.00272,0.91883,0.87082,0.92703,0.52421,1.55106,1.13422,1.9702,0.000397,0.000397,0.000397
99,2859.09,0.64726,0.69108,1.00871,0.92047,0.89038,0.93168,0.51927,1.54646,1.095,1.96107,0.000298,0.000298,0.000298
100,2887.88,0.69032,0.74559,1.02905,0.92086,0.89515,0.93508,0.52917,1.53909,1.04736,1.94813,0.000199,0.000199,0.000199
